Date,AAPL,MSFT,AMZN,JPM,JNJ,XOM,PG,CAT,KO,WMT
2023-05-31,174.64883422851562,320.7994689941406,120.58000183105467,126.17597198486328,142.0594024658203,92.43216705322266,130.85470581054688,196.28659057617188,54.206031799316406,47.38385772705078
2023-06-30,191.12342834472656,332.66864013671875,130.36000061035156,135.222412109375,151.6423797607422,97.01849365234376,139.339599609375,234.73301696777344,55.13154602050781,50.71010971069336
2023-07-31,193.5670623779297,328.1553955078125,133.67999267578125,147.87142944335938,153.48388671875,97.00945281982422,144.43124389648438,254.22642517089844,56.69705581665039,51.57475280761719
2023-08-31,185.36294555664065,320.8619384765625,138.00999450683594,136.98422241210938,149.19979858398438,101.40713500976562,142.62008666992188,269.5277099609375,54.77449417114258,52.64846420288086
2023-09-30,168.92526245117188,309.1047058105469,127.12000274658205,135.75790405273438,143.72756958007812,107.23493194580078,134.78402709960938,261.7332458496094,51.65641784667969,51.780757904052734
2023-10-31,168.49114990234375,330.9940490722656,133.08999633789062,131.1391143798828,136.8895263671875,96.5369644165039,139.51239013671875,217.84071350097656,52.12702941894531,52.9074821472168
2023-11-30,187.66207885742188,371.6882934570313,146.08999633789062,147.1896514892578,143.8646240234375,94.55743408203124,142.75775146484375,241.6147918701172,54.35581588745117,50.40796661376953
2023-12-31,190.2110137939453,368.87298583984375,151.94000244140625,160.41107177734375,145.79942321777344,92.01725006103516,136.26707458496094,284.9323425292969,54.81156921386719,51.23213195800781
2024-01-31,182.17893981933597,390.0024719238281,155.1999969482422,165.4423370361328,147.8086700439453,94.6218490600586,147.04681396484375,290.7446594238281,55.33243942260742,53.701927185058594
2024-02-29,178.80078125,406.5066833496094,176.75999450683594,176.54391479492188,151.25534057617188,97.08966827392578,148.73118591308594,323.3228454589844,55.82539749145508,57.14015579223633
2024-03-31,169.6307373046875,413.4645690917969,180.3800048828125,190.05563354492188,148.26548767089844,107.97650146484376,151.8285675048828,354.7586975097656,57.3594856262207,58.86082458496094
2024-04-30,168.49313354492188,382.615966796875,175.0,182.9946746826172,135.51869201660156,109.86217498779295,153.7036895751953,325.0941162109375,57.91264343261719,58.05866241455078
2024-05-31,190.4347076416016,408.7068786621094,176.44000244140625,193.3879852294922,138.5794219970703,109.80870819091795,154.96568298339844,328.93231201171875,59.00020980834961,64.5518569946289
2024-06-30,208.63124084472656,440.0345458984375,193.25,193.03485107421875,138.09756469726562,107.8047103881836,155.32359313964844,323.6658020019531,60.13828659057617,66.46604919433594
2024-07-31,219.9830322265625,411.87701416015625,186.97999572753903,204.2194976806641,149.14273071289062,111.05419921875,152.3162384033203,337.7647705078125,63.05781173706055,67.37895202636719
2024-08-31,227.10025024414065,411.426025390625,178.5,215.7356109619141,157.90032958984375,111.33468627929688,162.5300750732422,347.4235534667969,68.47166442871094,76.02722930908203
2024-09-30,231.06707763671875,424.4057312011719,186.3300018310547,202.35772705078125,154.28273010253906,110.6550064086914,164.10287475585938,381.5903015136719,68.36078643798828,79.49241638183594
2024-10-31,224.035888671875,400.7838439941406,186.3999938964844,214.2768402099609,152.1882781982422,110.23963928222656,157.4242706298828,368.35247802734375,62.129730224609375,80.67372131347656
2024-11-30,235.6201171875,418.4954223632813,207.88999938964844,241.119384765625,148.75511169433594,112.26856994628906,170.84317016601562,397.6385803222656,61.4219856262207,91.05941772460938
2024-12-31,248.6158142089844,416.5584106445313,219.38999938964844,231.4541473388672,138.78436279296875,102.3798599243164,159.7783203125,355.1928100585937,59.6774787902832,89.13996124267578
2025-01-31,234.29969787597656,410.1938781738281,237.67999267578125,259.4268798828125,146.010498046875,101.6755828857422,159.160888671875,365.0250854492188,60.84687423706055,96.84536743164062
2025-02-28,240.3615875244141,393.1224060058594,212.27999877929688,256.8549499511719,159.6288299560547,106.90621948242188,166.68792724609375,338.0098571777344,68.25623321533203,97.2893295288086
2025-03-31,220.77207946777344,371.7328796386719,190.25999450683597,238.0748748779297,160.42202758789062,114.20423889160156,163.4086151123047,324.10418701171875,69.15583038330078,86.85209655761719
2025-04-30,211.2009429931641,391.4093017578125,184.4199981689453,238.8772430419922,151.20338439941406,101.4327163696289,156.85325622558594,305.3921813964844,70.0538330078125,96.2110366821289
2025-05-31,199.8839263916016,456.71197509765625,205.00999450683597,257.8023376464844,151.4264678955078,99.13980865478516,163.9158477783203,343.6661682128906,69.61930847167969,97.9014663696289
2025-06-30,204.18316650390625,493.4683837890625,219.38999938964844,283.10400390625,149.0264129638672,104.46990203857422,153.71754455566406,383.3423461914063,68.8014907836914,96.9692611694336
2025-07-31,206.5716094970703,529.2723999023438,234.1100006103516,290.6790771484375,160.72413635253906,108.19126892089844,146.17156982421875,434.1123046875,66.02025604248047,97.1676025390625
2025-08-31,231.28561401367188,503.501220703125,229.0,295.7618713378906,174.11985778808594,111.7900619506836,152.5538787841797,415.3016357421875,67.08995819091797,96.40052032470705
2025-09-30,253.6928558349609,514.6903686523438,219.57000732421875,309.50885009765625,182.22784423828125,110.28375244140624,149.2607421875,472.8932189941406,64.98809814453125,102.4441909790039
2025-10-31,269.3749389648437,514.5512084960938,244.22000122070312,306.7639465332031,185.61843872070312,111.85853576660156,147.09591674804688,573.7537841796875,67.51629638671875,100.57543182373048
2025-11-30,278.093017578125,489.8286743164063,233.22000122070312,308.6965026855469,204.64886474609372,114.37614440917967,144.9340362548828,572.262939453125,71.65155029296875,109.84967803955078
2025-12-31,272.33868408203125,485.3187255859375,232.52999877929688,318.8917541503906,204.6389617919922,119.3786163330078,140.9135284423828,573.8829956054688,69.14506530761719,111.47803497314452
